district	subdistrict	school	village	Unnamed: 5	latitude	longitude	Unnamed: 8	Unnamed: 9	gender resp	Head_Household	age resp	clan	subclan	educ	hh_ppl	hh_male	hh_female	hh_children_size	Unnamed: 23	Unnamed: 24	Unnamed: 30	Unnamed: 32	Unnamed: 38	Unnamed: 40	Unnamed: 46	Unnamed: 48	Unnamed: 54	Unnamed: 56	Unnamed: 62	Unnamed: 64	Unnamed: 70	Unnamed: 72	Unnamed: 78	Unnamed: 80	Unnamed: 86	Unnamed: 88	Unnamed: 94	Unnamed: 96	Unnamed: 102	residency	Unnamed: 105	Unnamed: 111	primaryincome	otherincome	incomerange	Unnamed: 115	Unnamed: 121	instability_factor1	instability_factor2	instability_factor3	instability_factor4	instability_factor5	instability_factor6	instability_factor7	instability_factor8	instability_factor9	instability_factor10	instability_factor11	instability_factor12	instability_factor13	instability_factor14	instability_factor15	instability_factor16	instability_factor17	Unnamed: 139	security	armed_extremism	social_cohesion	decision_making	Unnamed: 147	systm1	systm2	systm3	systm4	systm5	systm6	systm7	systm8	systm9	Unnamed: 157	Unnamed: 158	Unnamed: 162	Unnamed: 163	Unnamed: 167	Unnamed: 168	Unnamed: 172	Unnamed: 173	Unnamed: 177	Unnamed: 178	Unnamed: 182	Unnamed: 183	Unnamed: 187	Unnamed: 188	Unnamed: 192	Unnamed: 193	Unnamed: 197	Unnamed: 198	Unnamed: 202	Unnamed: 203	trust1	trust2	trust3	trust4	trust5	trust6	trust7	trust8	Unnamed: 212	trust_obstacles1	trust_obstacles2	trust_obstacles3	trust_obstacles4	trust_obstacles5	trust_obstacles6	trust_obstacles7	trust_obstacles8	trust_obstacles9	trust_obstacles10	engagement	indicator1	expind1	indicator2	indicator3	indicator4	Unnamed: 229	Unnamed: 230	Unnamed: 231	Unnamed: 232	Unnamed: 233	Unnamed: 234	Unnamed: 235	Unnamed: 236	Unnamed: 237	Unnamed: 238	Unnamed: 239	Unnamed: 240	Unnamed: 241	Unnamed: 242	Unnamed: 243	gender HHH	female_sch_pourc	male_sch_pourc	child_sch_pourc	female_madr_pourc	male_madr_pourc	child_madr_pourc	female_form_pourc	male_form_pourc	child_form_pourc	max_distance	max_distance_male	max_distance_fem	conflict_driver Land issues	conflict_driver Clan tension	conflict_driver Political tension	conflict_driver Crime (robbery,...)	conflict_driver Gender based violence	conflict_driver Terrorist attacks	conflict_driver Access to grazing area	conflict_driver Access to water	conflict_driver Business competition	instability_driver Conflict	instability_driver Governance	instability_driver Clan tension	instability_driver Security in general	instability_driver Drought	instability_driver Flood	instability_driver Level of incomes	instability_driver Access to education	instability_driver Access to health	instability_driver Access to water	instability_driver Access to justice	instability_driver Access to land	need Health	need Education	need Security	need Protection	need Food and Nutrition	need Roads	need Water and sanitation	foodsect FGS	foodsect FMS	foodsect Governor	foodsect DC	foodsect Elders	foodsect UN	foodsect NGO	educt FGS	educt FMS	educt Governor	educt DC	educt Elders	educt UN	educt NGO	inft FGS	inft FMS	inft Governor	inft DC	inft Elders	inft UN	inft NGO	healtht FGS	healtht FMS	healtht Governor	healtht DC	healtht Elders	healtht UN	healtht NGO	sect FGS	sect FMS	sect Governor	sect DC	sect Elders	sect UN	sect NGO	justt FGS	justt FMS	justt Governor	justt DC	justt Elders	justt UN	justt NGO	watt FGS	watt FMS	watt Governor	watt DC	watt Elders	watt UN	watt NGO	empt FGS	empt FMS	empt Governor	empt DC	empt Elders	empt UN	empt NGO	shelt FGS	shelt FMS	shelt Governor	shelt DC	shelt Elders	shelt UN	shelt NGO
Marka	Marka	Jibril Macalin Barow Primary School	Horseed	1.7123613 44.7527352 14.0 4.726	1.7123613	44.7527352	14.0	4.726	Female	Yes	30	Rahanweyn	Other	Completed university	1	1	0	1	0	0	Plasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Livestock	0	150	0	0	Key determinant of instability	Key determinant of instability	Not determinant of instability	3	3	2	4	Not determinant of instability	3	4	Not determinant of instability	4	3	3	3	4	3	0	Very Good	Significantly increased	3	Very Good	0	Significantly decreased	Significantly decreased	Slightly decreased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	No change	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Very Good	3	Very Good	3	3	Very Good	Very Good	Very Good	0	Not important at all	Not important at all	Not important at all	Very important	Not important at all	Very important	Very important	Somehow important	Somehow important	Somehow important	Significantly increased	Negative	government does not take part in the education, and we pay for it	4	Very Optimistic	3	07:06:00.000+03:00	23/06/2022	0	302122376	a829cc03-65c6-4a93-9a3f-a35acb0506aa	44735.2670833333	0	0	submitted_via_web	0	0	1895	Faadumo Aadan	Horseed	Keep	Female		100.0	100.0		0.0	0.0		100.0	100.0	2.0	2.0		5	0	4	0	0	0	3	1	2	0	5	0	4	0	0	2	0	3	0	1	0	0	0	3	0	2	0	0	3	0	0	2	1	0	0	0	0	3	2	1	0	0	0	0	3	2	1	0	0	0	0	0	2	1	0	3	0	0	3	2	1	0	0	0	0	3	2	1	0	0	0	0	3	1	0	0	2	0	0	3	1	0	0	2	0	0	3	2	1	0	0
Marka	Marka	Jibril Macalin Barow Primary School	Horseed	1.7116212 44.7524812 14.0 4.885	1.7116212	44.7524812	14.0	4.885	Male	Yes	26	Biimaal	Other	Completed university	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Petty business	0	150	0	0	3	2	Not determinant of instability	3	3	3	3	3	2	3	3	3	3	Not determinant of instability	Key determinant of instability	3	3	0	Very Good	Significantly increased	Very Good	3	0	Significantly increased	Significantly increased	Slightly decreased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	No change	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Very Good	3	Very Good	3	4	Very Good	4	Very Good	0	Not important at all	Not important at all	Not important at all	Very important	Somehow important	Somehow important	Somehow important	Not important at all	Somehow important	Somehow important	Significantly increased	Positive	"
it always promotes a quality education system"	3	Very Optimistic	3	07:40:00.000+03:00	23/06/2022	0	302122385	f9a227f0-c8a8-404e-bbd0-bf7ad1330b1d	44735.2671064815	0	0	submitted_via_web	0	0	1896	Faadumo Aadan	Horseed	Keep	Male										0.0			3	2	5	0	1	0	0	0	4	5	0	0	1	0	0	3	4	2	0	0	0	2	0	3	0	0	0	0	3	0	0	2	1	0	0	0	0	3	2	1	0	0	0	0	3	2	1	0	0	0	0	3	1	0	0	2	0	0	3	2	1	0	0	0	0	3	2	1	0	0	0	0	3	1	0	0	2	3	0	0	2	1	0	0	0	0	3	2	1	0	0
Marka	Marka	Jibril Macalin Barow Primary School	Horseed	1.7107433 44.7532864 10.0 4.871	1.7107433	44.7532864	10.0	4.871	Male	Yes	30	Biimaal	Ismin	Quranic	4	2	2	1	0	0	Ayuub	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Casual work	0	90	0	0	Key determinant of instability	4	3	3	Not determinant of instability	4	3	4	Not determinant of instability	3	4	Key determinant of instability	4	Not determinant of instability	Key determinant of instability	3	2	0	3	Significantly increased	Very Good	3	0	Significantly increased	Significantly increased	Significantly decreased	Slightly decreased	Slightly increased	Slightly increased	Slightly increased	Significantly decreased	Slightly decreased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Very Good	3	Very Good	3	Very Good	Very Good	Very Good	Very Good	0	Not important at all	Not important at all	Not important at all	Very important	Somehow important	Somehow important	Very important	Very important	Somehow important	Not important at all	Significantly increased	Positive	The government helps us learn about the process	3	Very Optimistic	3	08:20:00.000+03:00	23/06/2022	0	302122402	e4775b62-4eee-4f10-aa50-d0873f3da8b3	44735.2671412037	0	0	submitted_via_web	0	0	1898	Faadumo Aadan	Horseed	Keep	Male		100.0	100.0		0.0	0.0		100.0	100.0	1.0	1.0		5	2	1	0	0	0	0	4	3	5	3	4	0	0	0	2	0	1	0	0	0	0	2	3	0	0	0	0	3	0	0	2	1	0	0	0	0	3	2	1	0	0	0	0	3	2	1	0	0	0	0	3	2	1	0	0	0	0	3	2	1	0	0	0	0	3	2	1	0	0	0	0	3	1	0	0	2	0	0	3	1	0	0	2	0	0	3	2	1	0	0
Marka	Marka	Jibril Macalin Barow Primary School	Horseed	1.7105116 44.7529272 10.0 4.872	1.7105116	44.7529272	10.0	4.872	Female	Yes	22	Jajeer	Shidle	Completed primary	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IDP	0	0	Casual work	0	50	0	0	Key determinant of instability	Key determinant of instability	3	3	Not determinant of instability	2	3	2	3	3	3	4	3	Key determinant of instability	Key determinant of instability	3	3	0	4	Significantly increased	Very Good	3	0	Significantly decreased	Significantly decreased	Significantly decreased	Significantly decreased	Significantly decreased	Slightly increased	Slightly increased	Slightly decreased	Slightly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Very Good	3	Very Good	3	Very Bad	3	Very Good	Very Good	0	Not important at all	Not important at all	Not important at all	Very important	Somehow important	Very important	Somehow important	Very important	Somehow important	Somehow important	Significantly increased	Positive	The government plays an important role in the development of education	3	Very Optimistic	3	08:54:00.000+03:00	23/06/2022	0	302122424	6ec11e66-7844-4a46-b355-4c9134fa02cb	44735.2671759259	0	0	submitted_via_web	0	0	1900	Faadumo Aadan	Horseed	Keep	Female										0.0			3	2	1	0	0	0	0	5	4	3	5	4	0	0	0	2	0	0	0	1	0	0	0	3	2	0	0	0	3	0	0	2	1	0	0	0	0	3	2	1	0	0	0	0	3	2	1	0	0	0	0	3	2	1	0	0	0	0	3	2	1	0	0	0	0	3	2	1	0	0	0	0	3	1	0	0	2	0	0	3	1	0	0	2	0	0	3	0	1	0	2
Marka	Marka	Jibril Macalin Barow Primary School	Horseed	1.7103076 44.7530101 4.0 4.889	1.7103076	44.7530101	4.0	4.889	Female	Yes	25	Biimaal	Sacaad	Quranic	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Employment	0	120	0	0	Key determinant of instability	Key determinant of instability	Not determinant of instability	2	2	3	3	2	Not determinant of instability	Key determinant of instability	3	2	3	3	Key determinant of instability	2	3	0	3	Significantly increased	Very Good	3	0	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Significantly increased	Slightly decreased	Significantly increased	Slightly decreased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Very Good	3	Very Good	3	Very Bad	Very Good	Very Good	Very Good	0	Not important at all	Somehow important	Not important at all	Very important	Very important	Not important at all	Somehow important	Very important	Very important	Somehow important	Significantly increased	Negative	It does not help us to study because education is a cost for books and pencils	3	Very Optimistic	3	09:24:00.000+03:00	23/06/2022	0	302122432	f0c5df9b-6917-44bd-ad84-b6805ce69dfe	44735.2671990741	0	0	submitted_via_web	0	0	1901	Faadumo Aadan	Horseed	Keep	Female		0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0		4	0	0	0	2	0	3	5	1	0	5	0	0	0	0	4	3	0	2	1	0	0	2	3	0	0	0	0	3	0	0	2	1	0	0	0	0	3	2	1	0	0	0	0	3	2	1	0	0	0	0	3	0	1	0	2	0	0	3	2	1	0	0	0	0	3	2	1	0	0	0	0	3	1	0	0	2	0	0	3	2	1	0	0	0	0	3	1	0	0	2
Marka	Shalanbood	Bulacadad Primary School	Shalaanbood/Buulo cadaad	1.702878 44.6926582 68.8 4.833	1.702878	44.6926582	68.8	4.833	Female	Yes	40	Biimaal	Ismin	Quranic	6	3	3	3	0	0	Buulo cadaad	0	Buulo cadaad	0	Buulo cadaad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Returnee IDP	0	0	Fishing	0	100	0	0	3	2	4	2	4	3	3	4	2	4	4	2	3	3	4	4	Not determinant of instability	0	4	Slightly increased	3	3	0	Slightly decreased	Significantly decreased	Slightly decreased	Slightly increased	Slightly increased	Significantly decreased	Slightly increased	Slightly decreased	Slightly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Very Bad	2	3	2	3	3	4	0	Somehow important	Very important	Not important at all	Somehow important	Very important	Very important	Not important at all	Somehow important	Very important	Somehow important	Slightly decreased	Negative	The reason for my objection is that the government does not have enough resources to support education	2	3	2	09:29:00.000+03:00	23/06/2022	0	302124706	b7b0fd95-c0d7-42b9-bebd-1e1fc8883d61	44735.2718865741	0	0	submitted_via_web	0	0	1902	Mohamed Ahmed	Shalaanbood/Buulo cadaad	Keep	Female	100.0	100.0	100.0	0.0	0.0	0.0	100.0	100.0	100.0	1.0	1.0	1.0	0	2	5	0	1	0	0	4	3	5	0	0	0	0	0	4	1	0	3	2	0	0	2	3	0	0	0	0	3	0	2	1	0	0	0	3	0	2	1	0	0	0	3	0	1	2	0	0	0	1	0	0	2	0	0	3	3	0	2	1	0	0	0	3	0	1	2	0	0	0	3	0	0	0	1	0	2	3	0	0	0	0	2	1	3	0	0	0	0	2	1
Marka	Shalanbood	Bulacadad Primary School	Shalaanbood/Buulo cadaad	1.7027821 44.6925862 68.7 4.35	1.7027821	44.6925862	68.7	4.35	Male	Yes	38	Other	Other	No education	5	3	2	2	0	0	Buulo cadaad	0	Buulo cadaad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IDP	0	0	Farming	0	60	0	0	2	3	4	3	4	2	3	2	3	4	2	4	4	2	4	4	4	0	3	Slightly increased	2	3	0	Slightly increased	Slightly decreased	Slightly increased	Slightly increased	Slightly decreased	Slightly increased	Slightly increased	Slightly increased	Significantly decreased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	4	2	3	3	4	0	Somehow important	Somehow important	Not important at all	Somehow important	Somehow important	Very important	Somehow important	Somehow important	Very important	Not important at all	Slightly increased	Positive	Because government services are the most important part of the certification process and it is no	4	3	4	10:18:00.000+03:00	23/06/2022	0	302144006	8839ea44-db1a-42e9-bcc4-321dd1bafa8b	44735.3056597222	0	0	submitted_via_web	0	0	1903	Mohamed Ahmed	Shalaanbood/Buulo cadaad	Keep	Male	100.0	100.0	100.0	0.0	0.0	0.0	100.0	100.0	100.0	1.0	1.0	1.0	0	2	4	1	0	0	5	0	3	5	4	0	0	0	0	1	2	3	0	0	0	0	0	3	0	0	2	0	3	0	2	1	0	0	0	3	0	1	0	0	0	2	3	0	2	1	0	0	0	3	0	0	1	0	0	2	3	0	1	0	0	2	0	3	0	2	1	0	0	0	3	0	0	0	0	1	2	3	0	0	0	0	2	1	3	0	0	2	0	0	1
Baraawe	Baraawe	Alnureyn Primary School	Saqawadin	1.1164277 44.0251892 14.0 4.98	1.1164277	44.0251892	14.0	4.98	Male	Yes	28	Tuni	Dafarad	Completed primary	12	5	7	3	0	0	Maclin Muxyudiin	0	Maclin Muxyudiin	0	Maclin Muxyudiin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Petty business	0	260	0	0	2	Key determinant of instability	Key determinant of instability	Key determinant of instability	3	4	3	4	2	3	2	3	Not determinant of instability	3	4	2	4	0	4	Slightly decreased	4	3	0	Slightly decreased	Slightly decreased	Slightly decreased	Slightly increased	Slightly decreased	No change	No change	Slightly increased	No change	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Very Bad	4	4	3	4	4	4	0	Determinant	Determinant	Very important	Determinant	Very important	Somehow important	Somehow important	Somehow important	Somehow important	Not important at all	Slightly decreased	Positive	In order to attract the public, the administration is doing everything it can	4	3	4	08:28:00.000+03:00	23/06/2022	0	302171788	d1065448-5244-48c7-b995-4f4e810f4c01	44735.3501273148	0	0	submitted_via_web	0	0	1905	Abdulkadir Abdullahi	Saqawadin	Keep	Male	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0	0.5	0.5	0.5	5	3	1	4	0	2	0	0	0	1	0	2	0	0	0	0	0	5	3	0	4	3	0	0	0	2	0	0	0	3	0	2	0	0	1	3	2	0	1	0	0	0	0	3	0	2	1	0	0	0	3	0	0	0	1	2	3	2	1	0	0	0	0	0	3	0	1	2	0	0	0	3	0	2	0	0	1	0	3	0	2	0	0	1	0	2	0	3	0	0	1
Baraawe	Baraawe	Alnureyn Primary School	Saqawadin	1.1164349 44.0250184 2.0 4.942	1.1164349	44.0250184	2.0	4.942	Male	Yes	32	Other	Biide	Some primary	9	5	4	6	0	0	Dayax School	0	Maclin Muxyudiin	0	Dayax School	0	Maclin Muxyudiin	0	Maclin Muxyudiin	0	Maclin Muxyudiin	0	0	0	0	0	0	0	0	Host Community	0	0	Casual work	0	220	0	0	4	Key determinant of instability	Key determinant of instability	Key determinant of instability	4	Key determinant of instability	3	4	2	3	2	2	Not determinant of instability	4	4	2	3	0	4	Slightly decreased	4	4	0	Slightly decreased	Slightly decreased	Slightly decreased	Slightly increased	Slightly decreased	Slightly decreased	No change	Slightly increased	No change	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Very Bad	4	4	4	4	4	4	0	Determinant	Determinant	Very important	Determinant	Very important	Very important	Determinant	Somehow important	Somehow important	Very important	Slightly decreased	Positive	we have good relationship with government	4	3	4	09:03:00.000+03:00	23/06/2022	0	302171824	868231c2-bbbe-4211-8d4d-6366bd91b075	44735.3501967593	0	0	submitted_via_web	0	0	1906	Abdulkadir Abdullahi	Saqawadin	Keep	Male	100.0	100.0	100.0	50.0	75.0	66.66666666666666	50.0	25.0	33.33333333333333	2.0	2.0	2.0	3	4	0	5	0	1	0	2	0	5	4	3	0	0	0	0	0	0	1	0	2	3	0	0	0	2	0	0	0	3	0	2	0	0	1	2	3	0	1	0	0	0	0	3	0	2	1	0	0	0	3	0	0	0	2	1	3	2	1	0	0	0	0	0	3	0	1	2	0	0	0	3	0	2	0	0	1	0	3	0	2	0	0	1	0	1	0	3	0	0	2
Baraawe	Baraawe	Alnureyn Primary School	Saqawadin	1.1161809 44.0249888 13.0 4.977	1.1161809	44.0249888	13.0	4.977	Male	Yes	30	Abgaal	Waceysle	Some secondary	7	3	4	5	0	0	Maclin Muxyudiin	0	Maclin Muxyudiin	0	Maclin Muxyudiin	0	Maclin Muxyudiin	0	Maclin Muxyudiin	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Employment	0	270	0	0	2	4	Key determinant of instability	Key determinant of instability	4	Key determinant of instability	4	4	2	3	2	2	Not determinant of instability	4	4	2	4	0	4	Slightly decreased	4	2	0	Slightly increased	Slightly decreased	Slightly decreased	Slightly increased	Slightly decreased	Slightly decreased	No change	No change	Slightly decreased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Very Bad	4	4	4	4	4	Very Good	0	Determinant	Determinant	Determinant	Determinant	Very important	Determinant	Very important	Very important	Very important	Somehow important	Slightly decreased	Positive	The current local government and Barawe Dc have good collaboration with the community So my perception is fine	4	3	4	09:29:00.000+03:00	23/06/2022	0	302171842	73fa8cbe-bd17-43e6-bfbe-f82e2ef79302	44735.3502199074	0	0	submitted_via_web	0	0	1907	Abdulkadir Abdullahi	Saqawadin	Keep	Male	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0	0.5	0.5	0.5	5	4	3	2	0	0	0	1	0	5	2	0	0	0	0	0	0	1	3	0	4	3	0	0	0	0	2	0	0	3	0	2	0	0	1	2	3	0	1	0	0	0	0	3	0	2	1	0	0	0	3	0	0	0	2	1	2	3	1	0	0	0	0	0	2	0	1	3	0	0	0	2	0	3	0	0	1	0	1	0	3	0	0	2	0	1	0	2	0	0	3
Baraawe	Baraawe	Alnureyn Primary School	Saqawadin	1.1160455 44.0251934 -1.0 4.711	1.1160455	44.0251934	-1.0	4.711	Female	Yes	27	Tuni	Dafarad	Completed secondary	5	2	3	3	0	0	Maclin Muxyudiin	0	Maclin Muxyudiin	0	Maclin Muxyudiin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Petty business	0	160	0	0	4	3	Key determinant of instability	Key determinant of instability	4	4	3	4	Not determinant of instability	4	Not determinant of instability	3	Not determinant of instability	4	4	2	4	0	4	Slightly decreased	4	4	0	Slightly decreased	Slightly decreased	Slightly decreased	Slightly increased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Very Bad	4	4	3	4	4	4	0	Somehow important	Determinant	Determinant	Determinant	Determinant	Determinant	Very important	Somehow important	Somehow important	Very important	Slightly decreased	Positive	we get help from aid agency	4	4	Not optimistic at all	09:58:00.000+03:00	23/06/2022	0	302171887	ea6f37a8-aa7c-4d52-a022-b1bca5fe372c	44735.3502546296	0	0	submitted_via_web	0	0	1908	Abdulkadir Abdullahi	Saqawadin	Keep	Female	100.0	100.0	100.0	100.0	100.0	100.0	0.0	0.0	0.0	0.5	0.5	0.5	3	4	2	1	0	0	0	5	0	5	4	0	0	0	0	0	0	2	3	0	1	0	0	0	2	0	3	0	0	3	0	2	0	0	1	2	3	0	1	0	0	0	0	3	0	2	1	0	0	0	3	0	0	0	2	1	2	3	1	0	0	0	0	0	3	0	1	2	0	0	0	3	0	1	0	0	2	0	1	0	3	0	0	2	0	1	0	3	0	0	2
Baraawe	Baraawe	Alnureyn Primary School	Saqawadin	1.1164909 44.0252724 5.0 4.994	1.1164909	44.0252724	5.0	4.994	Female	Yes	30	Habargadir	Other	Quranic	7	5	2	5	0	0	Dayax  School	0	Dayax School	0	Maclin Muxyudiin	0	Maclin Muxyudiin	0	Maclin Muxyudiin	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Casual work	0	200	0	0	4	Key determinant of instability	Key determinant of instability	Key determinant of instability	4	Key determinant of instability	4	Key determinant of instability	2	3	2	2	Not determinant of instability	4	4	2	4	0	4	Slightly decreased	4	4	0	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	No change	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Very Bad	4	4	4	4	4	Very Good	0	Very important	Determinant	Determinant	Determinant	Somehow important	Somehow important	Very important	Very important	Very important	Somehow important	Slightly decreased	Positive	We are glad to have such a government	4	3	4	10:31:00.000+03:00	23/06/2022	0	302171918	5cd28e3c-74a5-4a15-863b-d2b5fb85c2d2	44735.3502777778	0	0	submitted_via_web	0	0	1909	Abdulkadir Abdullahi	Saqawadin	Keep	Female	100.0	100.0	100.0	0.0	75.0	60.0	100.0	25.0	40.0	2.0	2.0	2.0	4	3	5	0	0	1	0	2	0	1	0	0	0	0	0	0	0	5	4	2	3	0	0	0	0	2	0	3	0	3	0	2	0	0	1	2	3	0	1	0	0	0	0	3	0	2	1	0	0	2	3	0	0	0	0	1	2	3	1	0	0	0	0	0	1	0	2	3	0	0	0	1	0	3	0	0	2	0	2	0	3	0	0	1	0	1	0	3	0	0	2
Marka	Shalanbood	Bulacadad Primary School	Shalaanbood/Buulo cadaad	1.7028409 44.6921841 66.8 3.9	1.7028409	44.6921841	66.8	3.9	Female	Yes	26	Abgaal	Other	Some secondary	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Returnee refugee	0	0	Employment	0	150	0	0	2	3	3	2	3	2	3	2	3	4	4	4	2	3	2	3	Not determinant of instability	0	3	Slightly increased	2	4	0	Significantly increased	Slightly increased	Slightly decreased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	2	3	4	4	3	0	Very important	Very important	Not important at all	Somehow important	Very important	Very important	Not important at all	Very important	Very important	Somehow important	Slightly increased	Positive	Because my belief is that the government 's Ministry of Education is committed to supporting education.	4	3	2	11:26:00.000+03:00	23/06/2022	0	302176282	699c2cae-387c-47b8-b59a-3b2b62354161	44735.3561458333	0	0	submitted_via_web	0	0	1911	Mohamed Ahmed	Shalaanbood/Buulo cadaad	Keep	Female	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0	5	0	0	2	0	4	1	3	5	0	0	0	0	0	2	4	1	0	3	0	0	2	0	0	0	0	3	3	0	2	0	1	0	0	3	0	2	1	0	0	0	3	0	2	1	0	0	0	3	0	1	0	0	0	2	3	0	1	0	2	0	0	1	0	2	0	3	0	0	3	2	0	0	0	0	1	3	0	0	0	0	2	1	3	0	0	0	0	2	1
Baraawe	Baraawe	Alnureyn Primary School	Dayax	1.1101257 44.0289843 -21.200000762939453 4.928	1.1101257	44.0289843	-21.2000007629394	4.928	Female	Yes	39	Habargadir	Ceyr	Quranic	4	2	2	2	0	0	Alnureyn	0	Alnureyn	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Employment	0	80	0	0	Key determinant of instability	4	4	Key determinant of instability	Key determinant of instability	Key determinant of instability	4	4	2	Key determinant of instability	2	2	Not determinant of instability	Key determinant of instability	Not determinant of instability	2	Key determinant of instability	0	Very Good	Slightly decreased	Very Good	Very Good	0	Slightly increased	Significantly increased	Significantly increased	Significantly increased	Slightly decreased	No change	No change	Significantly increased	No change	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Very Good	Very Bad	4	Very Good	Very Good	Very Good	Very Good	Very Good	0	Determinant	Determinant	Determinant	Determinant	Determinant	Not important at all	Somehow important	Somehow important	Very important	Determinant	Significantly increased	Positive	Quality Education and Health care services	3	2	Not optimistic at all	08:27:00.000+03:00	23/06/2022	0	302186038	2dfde1f7-6051-4190-bd50-24e45adfe85d	44735.3694444444	0	0	submitted_via_web	0	0	1912	Mohamed Hussein	Dayax	Keep	Female	100.0	100.0	100.0	0.0	0.0	0.0	100.0	100.0	100.0	1.0	1.0	1.0	4	5	0	0	0	0	1	3	2	0	0	5	0	4	0	0	0	3	2	1	0	2	3	0	0	0	0	0	3	2	0	1	0	0	0	3	2	0	1	0	0	0	3	2	0	1	0	0	0	3	0	0	1	0	0	2	3	2	0	1	0	0	0	2	1	0	3	0	0	0	3	2	0	1	0	0	0	3	2	0	1	0	0	0	3	2	0	1	0	0	0
